,NameID,FullName,FullName_PY,Name_WG,Gender,University,Department,Degree,Expanded,Level,discipline,Year,Page,University_zh,University_clean,City,Province_State,Country,Latitude,Longitude
2226,N00998,許鵬程,Xu Pengcheng,"Hsu, Pong-cheng",M,燕京大學,NA,Master,NA,NA,NA,1935,500,燕京大學,Yenching University,Beijing,Beijing,China,39.9042,116.4074
2227,N00999,崔存璘,Cui Cunlin,"Tsui, Tswen-ling",M,George Washington University,NA,NA,NA,NA,Political Science,1934,500,NA,George Washington University,Washington,District of Columbia,United States,38.9047,-77.0163
2228,N00999,崔存璘,Cui Cunlin,"Tsui, Tswen-ling",M,滬江大學,NA,NA,NA,NA,NA,1928,500,滬江大學,Shanghai University,Shanghai,Shanghai,China,31.2304,121.4737
2229,N01000,崔祖侃,Cui Zukan,"Tsui, T. K.",M,Purdue University,NA,NA,NA,NA,Chemical Engineering,1943,500,NA,Purdue University,West Lafayette,Indiana,United States,40.4432,-86.9238
2230,N01001,崔毓俊,Cui Yujun,"Tsui, Ruh-tsuin",M,Cornell University,NA,M.S.,Master of Science,Master,Agricultural Economics,1942,500,NA,Cornell University,Ithaca,New York,United States,42.4442,-76.5032
2231,N01001,崔毓俊,Cui Yujun,"Tsui, Ruh-tsuin",M,Cornell University,NA,NA,NA,NA,NA,1943,500,NA,Cornell University,Ithaca,New York,United States,42.4442,-76.5032
2232,N01001,崔毓俊,Cui Yujun,"Tsui, Ruh-tsuin",M,金陵大學,NA,NA,NA,NA,NA,1925,500,金陵大學,Jinling University,Nanjing,Jiangsu,China,32.0603,118.7969
2233,N01002,常林弈,Chang Linyi,"Chang, Lin-yi",M,Armstrong Junior College,NA,NA,NA,NA,NA,1939,500,NA,Armstrong Junior College,Savannah,Georgia,United States,32.078,-81.093
2234,N01002,常林弈,Chang Linyi,"Chang, Lin-yi",M,Ohio Wesleyan University,NA,B.A.,Bachelor of Arts,Bachelor,Physiology,1943,500,NA,Ohio Wesleyan University,Delaware,Ohio,United States,40.2851,-83.0741
2235,N01003,常倫夏,Chang Lunxia,"Chang, Lun-hsia",M,Stanford University,NA,B.A.,Bachelor of Arts,Bachelor,Chemistry,1943,500,NA,Stanford University,Stanford,California,United States,37.4252,-122.1674
2236,N01003,常倫夏,Chang Lunxia,"Chang, Lun-hsia",M,燕京大學,NA,NA,NA,NA,NA,1938,500,燕京大學,Yenching University,Beijing,Beijing,China,39.9042,116.4074
2237,N01004,章植,Zhang Zhi,"Tsang, Chih",M,復旦大學,NA,NA,NA,NA,Banking & Finance,NA,500,復旦大學,Fudan University,Shanghai,Shanghai,China,31.2304,121.4737
2238,N01005,莊道宏,Zhuang Daohong,"Chwang, David T. H.",M,Cambridge University,NA,LL.B.,Bachelor of Laws,Bachelor,NA,1938,500,NA,Cambridge University,Cambridge,NA,United Kingdom,52.2043,0.1149
2239,N01005,莊道宏,Zhuang Daohong,"Chwang, David T. H.",M,Harvard University,NA,M.B.A.,Master of Business Administration,Master,Business,1943,500,NA,Harvard University,Cambridge,Massachusetts,United States,42.3759,-71.1185
2240,N01005,莊道宏,Zhuang Daohong,"Chwang, David T. H.",M,交通大學,NA,NA,NA,NA,NA,NA,500,交通大學,Jiaotong University,Shanghai,Shanghai,China,31.2304,121.4737
2241,N01007,畢德顯,Bi Dexian,"Pi, Te-hsien",M,Stanford University,NA,NA,NA,NA,Physiology,1943,500,NA,Stanford University,Stanford,California,United States,37.4252,-122.1674
2242,N01007,畢德顯,Bi Dexian,"Pi, Te-hsien",M,燕京大學,NA,Master,NA,NA,NA,1941,500,燕京大學,Yenching University,Beijing,Beijing,China,39.9042,116.4074
2243,N01007,畢德顯,Bi Dexian,"Pi, Te-hsien",M,燕京大學,NA,NA,NA,NA,NA,1932,500,燕京大學,Yenching University,Beijing,Beijing,China,39.9042,116.4074
2244,N01008,婁大本,Lou Daben,"Liu, Donald P.",M,University of Washington,NA,NA,NA,NA,Climateology,1943,500,NA,University of Washington,Seattle,Oregon,United States,47.6211,-122.3244
2245,N01008,婁大本,Lou Daben,"Liu, Donald P.",M,吳淞商船學校,NA,NA,NA,NA,NA,NA,500,吳淞商船學校,Wusong Merchant Shipping School,Shanghai,Shanghai,China,31.2304,121.4737
2246,N01009,康國經,Kang Guojing,"Kang, K. J.",M,Cornell University,NA,M.S.,Master of Science,Master,Electrical Engineering,1931,501,NA,Cornell University,Ithaca,New York,United States,42.4442,-76.5032
2247,N01009,康國經,Kang Guojing,"Kang, K. J.",M,Cornell University,NA,M.S.,Master of Science,Master,Mechanical Engineering,1934,501,NA,Cornell University,Ithaca,New York,United States,42.4442,-76.5032
2248,N01009,康國經,Kang Guojing,"Kang, K. J.",M,交通大學,NA,NA,NA,NA,NA,1928,501,交通大學,Jiaotong University,Shanghai,Shanghai,China,31.2304,121.4737
2249,N01010,屠大奉,Tu Dafeng,"Du, Darfoon",M,Massachusetts Institute of Technology,NA,NA,NA,NA,Mechanical Engineering,1943,501,NA,Massachusetts Institute of Technology,Cambridge,Massachusetts,United States,42.3759,-71.1185
2250,N01010,屠大奉,Tu Dafeng,"Du, Darfoon",M,Purdue University,NA,M.S.,Master of Science,Master,Mechanical Engineering,1942,501,NA,Purdue University,West Lafayette,Indiana,United States,40.4432,-86.9238
2251,N01010,屠大奉,Tu Dafeng,"Du, Darfoon",M,交通大學,NA,NA,NA,NA,NA,1941,501,交通大學,Jiaotong University,Shanghai,Shanghai,China,31.2304,121.4737
2252,N01011,屠守鍔,Tu Shoue,"Tu, Shou-ngo",M,Massachusetts Institute of Technology,NA,NA,NA,NA,Aeronautical Engineering,1943,501,NA,Massachusetts Institute of Technology,Cambridge,Massachusetts,United States,42.3759,-71.1185
2253,N01011,屠守鍔,Tu Shoue,"Tu, Shou-ngo",M,清華大學,NA,NA,NA,NA,NA,1940,501,清華大學,Tsinghua University,Beijing,Beijing,China,39.9042,116.4074
2254,N01012,戚報三,Qi Baosan,"Chi, Pao-san",M,Columbia University,NA,NA,NA,NA,Economics,1943,501,NA,Columbia University,New York City,New York,United States,40.6943,-73.9249
2255,N01012,戚報三,Qi Baosan,"Chi, Pao-san",M,University of Michigan,NA,M.A.,Master of Arts,Master,Economics,1934,501,NA,University of Michigan,Ann Arbor,Michigan,United States,42.2759,-83.731
2256,N01012,戚報三,Qi Baosan,"Chi, Pao-san",M,中央大學,NA,NA,NA,NA,NA,1928,501,中央大學,Central University,Nanjing,Jiangsu,China,32.0603,118.7969
2257,N01014,盛健,Sheng Jian,"Sheng, James",M,清華大學,NA,NA,NA,NA,Aeronautical Engineering,1936,501,清華大學,Tsinghua University,Beijing,Beijing,China,39.9042,116.4074
2258,N01015,盛樹琪,Sheng Shuqi,"Sheng, Ju-gee",M,University of Wisconsin,NA,B.S.,Bachelor of Science,Bachelor,Electrical Engineering,1942,501,NA,University of Wisconsin,Madison,Wisconsin,United States,43.0822,-89.393
2259,N01015,盛樹琪,Sheng Shuqi,"Sheng, Ju-gee",M,聖約翰大學,NA,NA,NA,NA,NA,1940,501,聖約翰大學,St. John's University,Shanghai,Jiangsu,China,31.2304,121.4737
2260,N01019,梅可鏘,Mei Keqiang,"Mui, Hoh-cheung",M,Columbia University,NA,NA,NA,NA,NA,1943,501,NA,Columbia University,New York City,New York,United States,40.6943,-73.9249
2261,N01019,梅可鏘,Mei Keqiang,"Mui, Hoh-cheung",M,嶺南大學,NA,NA,NA,NA,NA,1937,501,嶺南大學,Lingnan University,Guangzhou,Guangdong,China,23.1291,113.2644
2262,N01020,梅兆燦,Mei Zhaocan,"Moy, Shiu-tsan",M,Tri-State College,NA,B.S.,Bachelor of Science,Bachelor,Electrical Engineering,1931,501,NA,Tri-State College,Angola,Indiana,United States,41.6433,-85.005
2263,N01021,梅卓良,Mei Zhuoliang,"Toy, Alfred",M,Marquette University,NA,NA,NA,NA,Civil Engineering,1943,501,NA,Marquette University,Milwaukee,Wisconsin,United States,43.0642,-87.9675
2264,N01022,梅卓榮,Mei Zhuorong,"Toy, Edward Moy",M,University of Wisconsin,NA,B.S.,Bachelor of Science,Bachelor,Electrical Engineering,1942,501,NA,University of Wisconsin,Madison,Wisconsin,United States,43.0822,-89.393
2265,N01023,梅庭和,Mei Tinghe,"Mei, Richard",M,Carroll College,NA,B.S.,Bachelor of Science,Bachelor,Accounting,1943,502,NA,Carroll College,Helena,Montana,United States,46.5965,-112.0202
2266,N01024,梅連鎰,Mei Lianyi,"Moy, Yip",M,New York University,NA,M.S.,Master of Science,Master,Civil Engineering,1942,502,NA,New York University,New York City,New York,United States,40.6943,-73.9249
2267,N01025,梅國祥,Mei Guoxiang,"Moy, K. C.",M,Ilegible,NA,NA,NA,NA,NA,1940,502,NA,NA,NA,NA,NA,NA,NA
2268,N01026,梅國彬,Mei Guobin,"Moy, Benjamin",M,University of Michigan,NA,NA,NA,NA,Chemical Engineering,1943,502,NA,University of Michigan,Ann Arbor,Michigan,United States,42.2759,-83.731
2269,N01027,梅朝均,Mei Zhaojun,"Boey, Chew-Koon",M,New York University,NA,M.B.A.,Master of Business Administration,Master,Banking & Finance,1937,502,NA,New York University,New York City,New York,United States,40.6943,-73.9249
2270,N01027,梅朝均,Mei Zhaojun,"Boey, Chew-Koon",M,New York University,NA,NA,NA,NA,Banking & Finance,1943,502,NA,New York University,New York City,New York,United States,40.6943,-73.9249
2271,N01028,梅景周,Mei Jingzhou,"Mui, King-chau",M,Oberlin College,NA,B.A.,Bachelor of Arts,Bachelor,Economics,1921,502,NA,Oberlin College,Oberlin,Ohio,United States,41.286,-82.2198
2272,N01029,梅勤誌,Mei Qinzhi,"Mui, Kan-chi",M,Columbia University,NA,NA,NA,NA,Accounting,1942,502,NA,Columbia University,New York City,New York,United States,40.6943,-73.9249
2273,N01029,梅勤誌,Mei Qinzhi,"Mui, Kan-chi",M,Miami University,NA,NA,NA,NA,Accounting,1943,502,NA,Miami University,Oxford,Ohio,United States,39.5061,-84.7446
2274,N01029,梅勤誌,Mei Qinzhi,"Mui, Kan-chi",M,嶺南大學,NA,NA,NA,NA,NA,1939,502,嶺南大學,Lingnan University,Guangzhou,Guangdong,China,23.1291,113.2644
2275,N01031,程雨華,Cheng Yuhua,"Cheng, Phllip Pei-chun",M,University of Southern California,NA,M.A.,Master of Arts,Master,Philosophy,1941,502,NA,University of Southern California,Los Angeles,California,United States,34.1141,-118.4068
2276,N01031,程雨華,Cheng Yuhua,"Cheng, Phllip Pei-chun",M,Yale University,NA,NA,NA,NA,Philosophy,1943,502,NA,Yale University,New Haven,Connecticut,United States,41.3113,-72.9246
2277,N01031,程雨華,Cheng Yuhua,"Cheng, Phllip Pei-chun",M,之江大學,NA,NA,NA,NA,NA,NA,502,之江大學,Zhijiang University,Hangzhou,Zhejiang,China,30.2741,120.1551
2278,N01033,程榮庭,Cheng Rongting,"Cheng, George",M,College of Medical Evangelists,NA,NA,NA,NA,NA,1943,502,NA,College of Medical Evangelists,Loma Linda,California,United States,34.0483,-117.2612
2279,N01033,程榮庭,Cheng Rongting,"Cheng, George",M,Pacific Union College,NA,NA,NA,NA,Medicine,1942,502,NA,Pacific Union College,Angwin,California,United States,38.5776,-122.4513
2280,N01035,程康就,Cheng Kangjiu,"Ching, Robert",M,Stanford University,NA,NA,NA,NA,Business,1943,502,NA,Stanford University,Stanford,California,United States,37.4252,-122.1674
2281,N01036,程淦藩,Cheng Ganfan,"Chen, Kan-fan",M,University of Minnesota,NA,M.S.,Master of Science,Master,Entomology,1942,502,NA,University of Minnesota,Minneapolis,Minnesota,United States,44.9635,-93.2678
2282,N01036,程淦藩,Cheng Ganfan,"Chen, Kan-fan",M,University of Minnesota,NA,NA,NA,NA,Entomology,1943,502,NA,University of Minnesota,Minneapolis,Minnesota,United States,44.9635,-93.2678
2283,N01036,程淦藩,Cheng Ganfan,"Chen, Kan-fan",M,金陵大學,NA,NA,NA,NA,NA,1931,502,金陵大學,Jinling University,Nanjing,Jiangsu,China,32.0603,118.7969
2284,N01038,程福鑄,Cheng Fuzhu,"Tcheng, Fou-tche",M,Ilegible,NA,NA,NA,NA,NA,1934,502,NA,NA,NA,NA,NA,NA,NA
2285,N01038,程福鑄,Cheng Fuzhu,"Tcheng, Fou-tche",M,University of Turin,NA,NA,NA,NA,Aeronautical Engineering,1937,502,NA,University of Turin,Turin,NA,Italy,45.0695,7.6889
2286,N01040,程華贊,Cheng Huazan,"Ching, Wah-chan",M,Armstron College,NA,NA,NA,NA,NA,1940,503,NA,Armstron College,Newcastle upon Tyne,NA,United Kingdom,54.9783,-1.6178
2287,N01040,程華贊,Cheng Huazan,"Ching, Wah-chan",M,University of Texas,NA,NA,NA,NA,Transportation,1943,503,NA,University of Texas,Austin,Texas,United States,30.3005,-97.7522
2288,N01041,程達民,Cheng Damin,"Ching, Ta-min",M,Stanford University,NA,M.A.,Master of Arts,Master,Economics,1939,503,NA,Stanford University,Stanford,California,United States,37.4252,-122.1674
2289,N01041,程達民,Cheng Damin,"Ching, Ta-min",M,嶺南大學,NA,NA,NA,NA,NA,1937,503,嶺南大學,Lingnan University,Guangzhou,Guangdong,China,23.1291,113.2644
2290,N01042,湯明奇,Shang Mingqi,"Tang, Ming-chi",M,交通大學,NA,NA,NA,NA,Electrical Engineering,1936,503,交通大學,Jiaotong University,Shanghai,Shanghai,China,31.2304,121.4737
2291,N01044,湯棟仁,Shang Dongren,"Tong, Thomson T.",M,Massachusetts Institute of Technology,NA,NA,NA,NA,NA,1942,503,NA,Massachusetts Institute of Technology,Cambridge,Massachusetts,United States,42.3759,-71.1185
2292,N01044,湯棟仁,Shang Dongren,"Tong, Thomson T.",M,交通大學,NA,NA,NA,NA,Electrical Engineering,1924,503,交通大學,Jiaotong University,Shanghai,Shanghai,China,31.2304,121.4737
2293,N01046,曾日孚,Ceng Rifu,"King, Herbert T.",M,Oberlin College,NA,B.A.,Bachelor of Arts,Bachelor,Chemical Engineering,1943,503,NA,Oberlin College,Oberlin,Ohio,United States,41.286,-82.2198
2294,N01047,曾呈奎,Ceng Chengkui,"Tseng, Cheng-Kwei",M,University of Michigan,NA,M.A.,Master of Arts,Master,Botany,1942,503,NA,University of Michigan,Ann Arbor,Michigan,United States,42.2759,-83.731
2295,N01047,曾呈奎,Ceng Chengkui,"Tseng, Cheng-Kwei",M,嶺南大學,NA,Master,NA,NA,NA,1934,503,嶺南大學,Lingnan University,Guangzhou,Guangdong,China,23.1291,113.2644
2296,N01047,曾呈奎,Ceng Chengkui,"Tseng, Cheng-Kwei",M,廈門大學,NA,NA,NA,NA,NA,1931,503,廈門大學,Xiamen University,Xiamen,Fujian,China,24.4798,118.0894
2297,N01049,曾超驥,Ceng Chaoji,"Jung, Ebert K.",M,University of California,NA,NA,NA,NA,Civil Engineering,1943,503,NA,University of California,Berkeley,California,United States,37.8722,-122.276
2298,N01050,曾頌孚,Ceng Songfu,"King, David",M,Oberlin College,NA,NA,NA,NA,Chemistry,1943,503,NA,Oberlin College,Oberlin,Ohio,United States,41.286,-82.2198
2299,N01051,曾雄葆,Ceng Xiongbao,"Jong, Arthur H.",M,New York University,NA,NA,NA,NA,Business,1942,503,NA,New York University,New York City,New York,United States,40.6943,-73.9249
2300,N01052,曾禮賢,Ceng Lixian,"Dong, Yen H.",M,City College of New York,NA,B.S.,Bachelor of Science,Bachelor,NA,1936,503,NA,City College of New York,New York,New York,United States,40.82,-73.9493
2301,N01052,曾禮賢,Ceng Lixian,"Dong, Yen H.",M,City College of New York,NA,M.S.,Master of Science,Master,Civil Engineering,1937,503,NA,City College of New York,New York,New York,United States,40.82,-73.9493
2302,N01053,曾寶玉,Ceng Baoyu,"Jong, Ruby",M,University of Dubuque,NA,B.A.,Bachelor of Arts,Bachelor,Music,1942,503,NA,University of Dubuque,Dubuque,Iowa,United States,42.5002,-90.707
2303,N01054,彭克明,Peng Keming,"Peng, Ke-ming",M,University of Illinois,NA,NA,NA,NA,Soil Science,1937,503,NA,University of Illinois,Chicago,Illinois,United States,41.8375,-87.6866
2304,N01054,彭克明,Peng Keming,"Peng, Ke-ming",M,河北大學,NA,NA,NA,NA,NA,1929,503,河北大學,Hebei University,Tianjin,Tianjin,China,39.3434,117.3616
2305,N01056,彭紹青,Peng Shaoqing,"Pong, S. C.",M,George Washington University,NA,NA,NA,NA,Education,1940,504,NA,George Washington University,Washington,District of Columbia,United States,38.9047,-77.0163
2306,N01056,彭紹青,Peng Shaoqing,"Pong, S. C.",M,東南大學,NA,NA,NA,NA,NA,1924,504,東南大學,Southeast University,Nanjing,Jiangsu,China,32.0603,118.7969
2307,N01057,彭望鄴,Peng Wangye,"Peng, Wang Yih",M,北京大學,NA,NA,NA,NA,Law,NA,504,北京大學,Beijing University,Beijing,Beijing,China,39.9042,116.4074
2308,N01058,彭濟生,Peng Jisheng,"Pang, Tse-sung",M,Oregon State College,NA,NA,NA,NA,NA,1943,504,NA,Oregon State College,Corvallis,Oregon,United States,44.5646,-123.262
2309,N01058,彭濟生,Peng Jisheng,"Pang, Tse-sung",M,University of Minnesota,NA,M.S.,Master of Science,Master,Soil Science,1939,504,NA,University of Minnesota,Minneapolis,Minnesota,United States,44.9635,-93.2678
2310,N01058,彭濟生,Peng Jisheng,"Pang, Tse-sung",M,中央大學,NA,NA,NA,NA,NA,1933,504,中央大學,Central University,Nanjing,Jiangsu,China,32.0603,118.7969
2311,N01059,寧鐵程,Ning Tiecheng,"Ning, Ted C.",M,Tri-State College,NA,B.S.,Bachelor of Science,Bachelor,Aeronautical Engineering,1936,504,NA,Tri-State College,Angola,Indiana,United States,41.6433,-85.005
2312,N01059,寧鐵程,Ning Tiecheng,"Ning, Ted C.",M,University of Michigan,NA,NA,NA,NA,Aeronautical Engineering,1941,504,NA,University of Michigan,Ann Arbor,Michigan,United States,42.2759,-83.731
2313,N01059,寧鐵程,Ning Tiecheng,"Ning, Ted C.",M,輔仁大學,NA,NA,NA,NA,NA,NA,504,輔仁大學,Fu-jen University,Beijing,Beijing,China,39.9042,116.4074
2314,N01060,馮天祐,Feng Tianyou,"Fung, Tin-yau",M,University of Hong Kong,NA,NA,NA,NA,NA,1938,504,NA,University of Hong Kong,Hong Kong,NA,Hong Kong,22.283,114.1371
2315,N01061,馮兆翻,Feng Zhaofan,"Fung, Shiu John",M,University of Michigan,NA,B.S.,Bachelor of Science,Bachelor,NA,1942,504,NA,University of Michigan,Ann Arbor,Michigan,United States,42.2759,-83.731
2316,N01061,馮兆翻,Feng Zhaofan,"Fung, Shiu John",M,University of Michigan,NA,NA,NA,NA,Medicine,1943,504,NA,University of Michigan,Ann Arbor,Michigan,United States,42.2759,-83.731
2317,N01062,馮紹棠,Feng Shaotang,"Fung, Shiu-tong",M,University of Pennsylvania,NA,M.S.,Master of Science,Master,Education,1943,504,NA,University of Pennsylvania,Philadelphia,Pennsylvania,United States,40.0077,-75.1339
2318,N01062,馮紹棠,Feng Shaotang,"Fung, Shiu-tong",M,University of Richmond,NA,NA,NA,NA,NA,1941,504,NA,University of Richmond,Richmond,Virginia,United States,37.5295,-77.4756
2319,N01062,馮紹棠,Feng Shaotang,"Fung, Shiu-tong",M,滬江大學,NA,NA,NA,NA,NA,1929,504,滬江大學,Shanghai University,Shanghai,Shanghai,China,31.2304,121.4737
2320,N01063,馮秉芹,Feng Bingqin,"Fung, Ping-kan",M,Massachusetts Institute of Technology,NA,NA,NA,NA,Civil Engineering,1943,504,NA,Massachusetts Institute of Technology,Cambridge,Massachusetts,United States,42.3759,-71.1185
2321,N01064,馮彥達,Feng Yanda,"Peng, Ivan Y. T.",M,University of California,NA,NA,NA,NA,Economics,1942,504,NA,University of California,Berkeley,California,United States,37.8722,-122.276
2322,N01066,馮琪偉,Feng Qiwei,"Fung, Kee-wai",M,Massachusetts Institute of Technology,NA,B.S.,Bachelor of Science,Bachelor,Electrical Engineering,1943,504,NA,Massachusetts Institute of Technology,Cambridge,Massachusetts,United States,42.3759,-71.1185
2323,N01067,馮秉銓,Feng Bingquan,"Feng, Ping-chuan",M,Harvard University,NA,D.Sc.,Doctor of Science,Doctor,Electrical Engineering,1942,504,NA,Harvard University,Cambridge,Massachusetts,United States,42.3759,-71.1185
2324,N01067,馮秉銓,Feng Bingquan,"Feng, Ping-chuan",M,清華大學,NA,NA,NA,NA,NA,1930,504,清華大學,Tsinghua University,Beijing,Beijing,China,39.9042,116.4074
2325,N01067,馮秉銓,Feng Bingquan,"Feng, Ping-chuan",M,燕京大學,NA,Master,NA,NA,NA,1934,504,燕京大學,Yenching University,Beijing,Beijing,China,39.9042,116.4074
2326,N01068,馮國英,Feng Guoying,"Fung, Kwok-ying",M,Duquesne University,NA,NA,NA,NA,NA,1934,504,NA,Duquesne University,Pittsburgh,Pennsylvania,United States,40.4397,-79.9763
2327,N01068,馮國英,Feng Guoying,"Fung, Kwok-ying",M,University of Pittsburgh,NA,NA,NA,NA,Literature,1935,504,NA,University of Pittsburgh,Pittsburgh,Pennsylvania,United States,40.4397,-79.9763
2328,N01069,馮國治,Feng Guozhi,"Feng, Kuo-chih",M,University of Pittsburgh,NA,NA,NA,NA,Biochemistry,1943,504,NA,University of Pittsburgh,Pittsburgh,Pennsylvania,United States,40.4397,-79.9763
2329,N01069,馮國治,Feng Guozhi,"Feng, Kuo-chih",M,中山大學,NA,NA,NA,NA,NA,1931,504,中山大學,Zhongshan University,Guangzhou,Guangdong,China,23.1291,113.2644
2330,N01069,馮國治,Feng Guozhi,"Feng, Kuo-chih",M,燕京大學,NA,Master,NA,NA,NA,1933,504,燕京大學,Yenching University,Beijing,Beijing,China,39.9042,116.4074
2331,N01070,馮斐德,Feng Feide,"Fenn, Albert",M,Park College,NA,B.A.,Bachelor of Arts,Bachelor,Philosophy,1939,504,NA,Park College,Parkville,Missouri,United States,39.1895,-94.6822
2332,N01070,馮斐德,Feng Feide,"Fenn, Albert",M,University of Nebraska,NA,NA,NA,NA,Philosophy,1943,504,NA,University of Nebraska,Lincoln,Nebraska,United States,40.8099,-96.6784
2333,N01074,華文煜,Hua Wenyu,"Hua, Wen-yu",M,Columbia University,NA,M.A.,Master of Arts,Master,Banking & Finance,1940,505,NA,Columbia University,New York City,New York,United States,40.6943,-73.9249
2334,N01074,華文煜,Hua Wenyu,"Hua, Wen-yu",M,New School For Social Research,NA,NA,NA,NA,NA,1942,505,NA,New School For Social Research,New York,New York,United States,40.7355,-73.9972
2335,N01074,華文煜,Hua Wenyu,"Hua, Wen-yu",M,南開大學,NA,NA,NA,NA,NA,1931,505,南開大學,Nankai University,Tianjin,Tianjin,China,39.3434,117.3616
2336,N01075,華仲厚,Hua Zhonghou,"Hwa, William Z.",M,Massachusetts Institute of Technology,NA,B.S.,Bachelor of Science,Bachelor,Mechanical Engineering,1941,505,NA,Massachusetts Institute of Technology,Cambridge,Massachusetts,United States,42.3759,-71.1185
2337,N01076,華慎伯,Hua Shenbo,"Hua, Shen-Pai",M,Massachusetts Institute of Technology,NA,B.S.,Bachelor of Science,Bachelor,Mechanical Engineering,1942,505,NA,Massachusetts Institute of Technology,Cambridge,Massachusetts,United States,42.3759,-71.1185
2338,N01076,華慎伯,Hua Shenbo,"Hua, Shen-Pai",M,聖約翰大學,NA,NA,NA,NA,NA,1937,505,聖約翰大學,St. John's University,Shanghai,Jiangsu,China,31.2304,121.4737
2339,N01077,華壽嵩,Hua Shousong,"Hua, Z. S.",M,交通大學,NA,NA,NA,NA,Transportation,1927,505,交通大學,Jiaotong University,Shanghai,Shanghai,China,31.2304,121.4737
2340,N01079,傅安,Fu An,"Fu, An",M,NationaI University,NA,M.A.,Master of Arts,Master,Political Science,1939,505,NA,American National University,Roanoke,Virginia,United States,37.270556,-79.9425
2341,N01079,傅安,Fu An,"Fu, An",M,金陵大學,NA,NA,NA,NA,NA,1935,505,金陵大學,Jinling University,Nanjing,Jiangsu,China,32.0603,118.7969
2342,N01080,傅承義,Fu Chengyi,"Fu, Cheng-yi",M,California Institute of Technology,NA,NA,NA,NA,Physiology,1943,505,NA,California Institute of Technology,Pasadena,California,United States,34.1597,-118.139
2343,N01080,傅承義,Fu Chengyi,"Fu, Cheng-yi",M,Colorado School of Mines,NA,NA,NA,NA,NA,1941,505,NA,Colorado School of Mines,Golden,Colorado,United States,39.7406,-105.2118
2344,N01080,傅承義,Fu Chengyi,"Fu, Cheng-yi",M,McGill University,NA,M.S.,Master of Science,Master,NA,1941,505,NA,McGill University,Montreal,NA,Canada,45.5048,-73.5772
2345,N01080,傅承義,Fu Chengyi,"Fu, Cheng-yi",M,清華大學,NA,NA,NA,NA,NA,1933,505,清華大學,Tsinghua University,Beijing,Beijing,China,39.9042,116.4074
2346,N01081,費孝通,Fei Xiaotong,"Fei, Hsiao-tung",M,University of London,NA,Ph.D.,Doctor of Philosophy,Doctor,Anthropology,1938,505,NA,University of London,London,NA,United Kingdom,51.521,-0.13
2347,N01081,費孝通,Fei Xiaotong,"Fei, Hsiao-tung",M,清華大學,研究院,NA,NA,NA,NA,1935,505,清華大學,Tsinghua University,Beijing,Beijing,China,39.9042,116.4074
2348,N01081,費孝通,Fei Xiaotong,"Fei, Hsiao-tung",M,燕京大學,NA,NA,NA,NA,NA,1933,505,燕京大學,Yenching University,Beijing,Beijing,China,39.9042,116.4074
2349,N01082,區兆榮,Ou Zhaorong,"Au, Silwing P. C.",M,University of Chicago,NA,LL.D.,Doctor of Laws,Doctor,Law,1926,505,NA,University of Chicago,Chicago,Illinois,United States,41.8375,-87.6866
2350,N01085,區靜賢,Ou Jingxian,"Au, Ching Yin",M,Massachusetts Institute of Technology,NA,NA,NA,NA,Mechanical Engineering,1943,506,NA,Massachusetts Institute of Technology,Cambridge,Massachusetts,United States,42.3759,-71.1185
2351,N01086,喬碩人,Jiao Shiren,"Chiao, Shih-jen",M,University of Michigan,NA,M.S.,Master of Science,Master,Chemical Engineering,1941,506,NA,University of Michigan,Ann Arbor,Michigan,United States,42.2759,-83.731
2352,N01086,喬碩人,Jiao Shiren,"Chiao, Shih-jen",M,University of Minnesota,NA,NA,NA,NA,Chemical Engineering,1943,506,NA,University of Minnesota,Minneapolis,Minnesota,United States,44.9635,-93.2678
2353,N01086,喬碩人,Jiao Shiren,"Chiao, Shih-jen",M,燕京大學,NA,NA,NA,NA,NA,1937,506,燕京大學,Yenching University,Beijing,Beijing,China,39.9042,116.4074
2354,N01087,單宗肅,Chan Zongsu,"Shan, T. S.",M,交通大學,NA,NA,NA,NA,Electrical Engineering,1934,506,交通大學,Jiaotong University,Shanghai,Shanghai,China,31.2304,121.4737
2355,N01088,童誌仁,Tong Zhiren,"Tung, Peter C. J.",M,Harvard University,NA,NA,NA,NA,NA,1940,506,NA,Harvard University,Cambridge,Massachusetts,United States,42.3759,-71.1185
2356,N01088,童誌仁,Tong Zhiren,"Tung, Peter C. J.",M,Massachusetts Institute of Technology,NA,NA,NA,NA,Chemical Engineering,1943,506,NA,Massachusetts Institute of Technology,Cambridge,Massachusetts,United States,42.3759,-71.1185
2357,N01088,童誌仁,Tong Zhiren,"Tung, Peter C. J.",M,福建協和大學,NA,NA,NA,NA,NA,1930,506,福建協和大學,Fujian Union University,Fuzhou,Fujian,China,26.0745,119.2965
2358,N01089,童誌忠,Tong Zhizhong,"Tung, Adwin C. C.",M,Boston University,NA,NA,NA,NA,Psychology,1943,506,NA,Boston University,Boston,Massachusetts,United States,42.3188,-71.0852
2359,N01089,童誌忠,Tong Zhizhong,"Tung, Adwin C. C.",M,Harvard University,NA,NA,NA,NA,Education,1941,506,NA,Harvard University,Cambridge,Massachusetts,United States,42.3759,-71.1185
2360,N01090,童村,Tong Cun,"Tung, Tsun",M,Johns Hopkins University,NA,M.P.H.,Master of Public Health,Master,Public Health,1942,506,NA,Johns Hopkins University,Baltimore,Maryland,United States,39.3051,-76.6144
